diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,name,mutation
v3.0.1,1.23.4,2.3.1-g42ce2,1.5.0,3.10.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'correctMask': True}",{'Original': {}},b803d5f99d9dd39da4b20cdc204e52a52bef66bc,3D,"(0.5729166865348816, 0.5729166865348816, 5.199999809265137)","(300, 384, 27)",212.26260416666668,0.0,1962.0,8503dd2b6cb249413707495e8ca0240c369ad6d6,"(0.5729166865348816, 0.5729166865348816, 5.199999809265137)","(300, 384, 27)","(127, 179, 1, 54, 58, 7)",5880,1,"(155.5047619047619, 212.57074829931972, 4.843197278911565)","(5.7632398021780205, 0.48438337764623896, -23.064571768880917)",0.7244204048057071,0.4916297772412229,17.707722458141774,36.018409131986544,36.781488400196004,48.521132014539944,33.56822466998813,48.794335407698014,9921.427009690391,26.092470523851272,0.5955703437507102,3749.1586765864336,0.3778850232859225,10036.06803629546,357.0,893.0,2545252238.0,4.923675181212705,339.0,2.052758792567017,1125.0,173.5173749363691,626.432993197279,633.0,0.0,1125.0,137.1095919365667,657.9255481213268,-0.1516907709864088,4344272896.275729,0.03518852098662595,40447.73190464621,766.6081237512814,76320.5076637035,-651.4575613968074,181.8997564439648,49.34897873025575,0.5535086926733579,5.068985580823291,3.6155435884089857,18.86025079009996,0.3232275458469616,0.24417690539136275,0.9784400810922802,0.9082494206657349,-0.15423252691075656,0.7680809766967065,0.23669868128864355,27.0702077420612,0.0030617936485581357,8.877136073942587,0.5823962589260309,0.01016131182112263,54.14041548412239,5.668190626550821,57.812183793555135,7.531595914712242,996.1945578231292,0.16942084316719885,3.853100444259336,206.90850340136055,64.85195011337868,719.237074829932,14.62891156462585,12724.081292517007,0.05320084381267751,0.0040167038295005515,0.274112484994028,176.0761710084021,0.0010619675046940776,187.69282562230651,0.0349922005996072,64.31689746078975,709.3828934194397,1.3796588484146701,1018.3721898692913,0.005612543136360745,0.004009103555422839,5.342454771550996,4629.082409269634,0.8519609651528892,0.9122056514913659,0.14408006119007918,0.9342408576966211,655.9418079547829,0.003757105092114711,68.65217391304348,0.036400940568952,57.23806942712334,625.5270413573701,75.72428419936374,82070.22587486745,0.13482049409577254,0.003892284383336818,639.1283138918345,0.33888033610383594,0.6031508051915156,376.4784332668127,0.0022702323983166068,7.059515909531192,0.32074829931972787,66.00417205979429,0.6471138285970048,0.0015394022419184753,2364.1295614380087,0.24125094478287318,1.0040001768483775,Person1.nii,1
v3.0.1,1.23.4,2.3.1-g42ce2,1.5.0,3.10.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'correctMask': True}",{'Original': {}},441bd3cdd9bb4a6799af3b8df67a8666e5a45b92,3D,"(0.3255000114440918, 0.3255000114440918, 5.999998569488525)","(768, 768, 28)",944.9952635992141,-87.0,10000.0,78a1276227abee996428b96696b14feebf4321f5,"(0.3255000114440918, 0.3255000114440918, 5.999998569488525)","(768, 768, 28)","(328, 309, 7, 177, 231, 12)",56887,4,"(432.94323834971084, 404.96331323500976, 11.737251041538489)","(8.730980221401381, 10.130201267048989, -11.792596017748252)",0.3745586873551013,0.2917823152633513,33.40370737276483,114.48160366613016,69.61258444668512,97.28563038454402,61.793586062808686,102.57207147469796,35986.420164120755,42.88007919549266,0.4206752491186792,12530.34209894523,0.34819640413797687,36163.145151416626,3197.0,5890.4000000000015,1181444072742.0,7.368247124205295,1435.0,2.922828671100636,7896.0,833.4611873714427,4438.021867913583,4319.0,13.0,7883.0,591.9094789160109,4557.220771735705,0.4240591527089116,751045642956.2073,0.006967849141327453,1072223.0622602052,35111.285478012476,82989157.44274375,124703.1788595413,5208.346557408653,1646.2276117700264,0.5216106735026869,28.139550525326253,5.844899762355733,635.562438608195,0.13104197671277892,0.07416034301014264,0.9845874632933579,0.9242509669137591,-0.1582380413003424,0.8778087077974617,0.07660689436201967,184.94529779727867,0.00013982337323328861,13.587866899243156,0.5389029468555449,0.0004736331080846252,369.8905955945572,8.17236002196787,1713.6435422946631,8.862776521942452,23910.803575509344,0.4203210500731159,0.7117110383990171,396.3800341026948,1715.753561064454,33414.39276108777,3.318033997222564,112546.04449171164,0.00014012854501148803,5.6477431064561834e-05,0.6531519468948008,21688.767918457397,4.38172334521406e-05,386.86976657606436,0.006965313429570661,1716.1458323976594,33400.787022733035,1.0822916254777994,36189.65905648969,5.9979347116446206e-05,5.69830751271864e-05,7.509345917648351,53264.1744362756,0.9575560893977896,0.9763688067166895,0.030517415448277487,0.9829589160904566,32820.91644307671,5.636511247367586e-05,288.08153638814014,0.006933036590011075,1724.5564458783333,33264.87863400077,2.689665960723912,91011.12844147092,0.0001248060743733115,6.38597993607008e-05,25888.840296495957,0.6230467918871765,0.8173978941376093,27106.344696106138,5.717414684664802e-05,8.466265298388564,0.7304305025752809,0.8153526122294407,0.12333726285442369,0.00015369712066716813,626479.8070574994,0.7709378122347188,4.969563665235543,Person2.nii,1
v3.0.1,1.23.4,2.3.1-g42ce2,1.5.0,3.10.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'correctMask': True}",{'Original': {}},7e482c0f31e06c8c76404ccdf8b4aafbdf18683e,3D,"(0.71875, 0.71875, 4.0)","(288, 320, 32)",176.08172810872395,0.0,4095.0,522a0431760d82e195031f99fd466b125ba423c8,"(0.71875, 0.71875, 4.0)","(288, 320, 32)","(129, 147, 9, 92, 104, 15)",58644,1,"(177.31832753563876, 191.5929847895778, 15.628043789646)","(17.738768785812283, 4.7480509602466725, 21.347486968791486)",0.8321537612564845,0.7710551939488518,50.912482877863994,66.02962184473826,73.80382040416336,74.90160211904683,78.23817427613263,80.38433679245291,120998.76236979167,54.94679817244228,0.6335090890600169,18674.625149913103,0.15433732365658787,121182.328125,516.0,882.0,30244157489.0,4.626678000525165,189.0,4.096273077930174,1398.0,118.19597311687582,701.3217891003342,696.0,7.0,1391.0,78.47068098349264,718.1397280493514,0.55236678544216,62496716061.25391,0.04919869332478901,23872.417135902862,863.7983435593679,61087.192623628885,861.8710492172025,115.55001373055914,27.413163223533658,0.6102818910497162,3.681189017124523,3.3549422846422985,12.582947518321777,0.3664295045348532,0.28501869621199005,0.9916393015955192,0.9416378402893053,-0.11917043040707952,0.7207073666944831,0.28011043574335776,29.012199777324444,0.004385799771430959,8.587064901858566,0.6349979076129804,0.010269580195085308,58.02439955464891,5.400401412819397,35.74079423852317,7.618081421557985,8184.362662847009,0.13956010270184518,5.256507989318808,2885.2081713389266,38.29194042313519,854.7608792033286,20.498499420230544,16833.04162403656,0.028916891017382776,0.0014589015980473652,0.21336038243138888,192.81119977854203,0.00034755422473231547,2519.458728864489,0.04837694607707581,39.2457343259458,858.5173692204472,1.4630610936562871,1237.529870419736,0.002128697242838865,0.0014645699533393835,5.194972268663093,42529.71050054946,0.8106002241111562,0.8883038726500974,0.1763535799995411,0.917309046149993,789.5301092085172,0.0013490346667688732,505.00938128210856,0.03760028153392216,56.66874811427779,913.2387759660487,623.7461097461097,499402.9026133572,0.836223979543287,0.00162382520076903,4621.785198421562,0.3441132602502838,0.608583659545239,564.1146462882298,0.001061267898258381,7.295972740224255,0.22902598731328014,604.6813879598416,2.8055049545472714,0.00017354782795738735,3293.865070581985,0.06314272471331582,0.2232557578992465,Person3.nii,1
v3.0.1,1.23.4,2.3.1-g42ce2,1.5.0,3.10.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'correctMask': True}",{'Original': {}},1497fa9a31dcc9b2f3b436ac2865b187c706f4c6,3D,"(0.5133928656578064, 0.5133928656578064, 5.5)","(378, 448, 26)",99.37941863444095,0.0,899.0,b93dd323adef5a9deefd39b4fdf8993c74ded9a4,"(0.5133928656578064, 0.5133928656578064, 5.5)","(378, 448, 26)","(148, 215, 0, 71, 55, 9)",10859,1,"(179.6996040151027, 242.70034073119072, 4.10470577401234)","(-6.375228325727946, 13.161852973018199, -61.72048720489868)",0.8366903557995344,0.5714490293997008,21.231970836770547,37.154618775141564,46.13181287307681,50.88889576376077,36.68155200049539,51.5705958294028,15669.4187613152,31.08691120256926,0.6556693142476678,4618.502577809121,0.29474626009812954,15741.719919893021,352.0,570.0,2488168280.0,3.6702778937735756,113.0,3.0561282563441083,715.0,66.79137994347099,471.4877981397919,486.0,80.0,635.0,47.56881534352022,478.67964256128226,-0.6828656880197481,3606966403.657975,0.09081563295731204,6833.456407887789,291.16080028345925,3157.3384062380765,-132.94646969245406,29.99592882301035,9.413012653863195,0.5112597157790867,2.3154447468489048,2.513980189149981,2.9464545703017726,0.44656967251152335,0.3704040283422364,0.9867058724028929,0.9226032843860742,-0.177788275555686,0.7120598555273339,0.31632660115291367,16.910108107274848,0.017998289556812378,6.476139431334182,0.536091018077735,0.0417652496697378,33.8202162145497,4.340265760990506,9.852235369218384,6.854589369812045,1149.5053872363937,0.10585738900786387,7.96150963737213,986.1669582834515,11.024443578663018,279.3547287963901,36.99871074684594,11913.138502624552,0.1313902560303595,0.004736665876374652,0.11313565348242367,25.195766356714394,0.0008374073001013285,794.4202876856563,0.08749277283966973,11.350111044789486,271.7730030295043,2.4648703788689796,736.5447848581667,0.010347566556995738,0.004980213755198132,4.415229862583894,7272.71805558135,0.7580105880108631,0.83120701013693,0.6964544446733977,0.8746306235679577,234.4147289149117,0.004472396529191406,97.28881469115191,0.08120936117792314,12.720613933628947,202.7829716193656,3574.8088480801334,1269332.6185308849,10.42990848365584,0.008462666469812766,313.7295492487479,0.2618777539638964,0.5238224677697173,103.33465807857137,0.0048335727633084516,6.487444075326846,0.11032323418362648,3492.6477887464084,2.6254172779556884,0.0007675283607315083,410.17565534363825,0.06204305871255346,0.19704401544322234,Person4.nii,1
v3.0.1,1.23.4,2.3.1-g42ce2,1.5.0,3.10.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'correctMask': True}",{'Original': {}},8885cfc4fc7e1571427b6067e5ee10b27482128f,3D,"(0.5133928656578064, 0.5133928656578064, 6.300000190734863)","(406, 448, 25)",93.16943305770585,0.0,749.0,caeb347f9640b39282245dafac1f8560ca6f0729,"(0.5133928656578064, 0.5133928656578064, 6.300000190734863)","(406, 448, 25)","(145, 199, 4, 106, 92, 8)",30332,1,"(197.89756692601873, 246.81768429381512, 7.164545694316233)","(-16.611063213180884, 8.327627004272756, -38.89926484411778)",0.7560948471841454,0.6821442885261311,36.0778281895445,52.88885181095005,57.73343468770979,59.609829921403346,55.9480460518594,64.77638900629913,50241.35014635343,39.9889883277452,0.6644378846200097,9909.930425316707,0.19724649907793093,50366.44153263571,306.0,497.0,5495467076.0,3.461397005677129,91.0,4.30318563889772,656.0,58.55851861666667,418.97217460108135,437.0,0.0,656.0,39.52774433094007,425.64916080859274,-1.0761471308512878,9125251258.666706,0.11318320125100587,5639.525007100202,317.65793300585653,2370.7589735909282,-113.88976805322669,22.45585609962567,7.350287469629302,0.4802190572943089,1.8283855064068262,2.4503634684960085,3.5410803577322025,0.5183421703301975,0.4632704346092194,0.990464648851397,0.940630547984708,-0.13672665207868395,0.5929722250304772,0.40011218588897335,17.71541235181182,0.024536028009972084,6.148648624723432,0.5178679928524826,0.05790598280892572,35.43082470362364,4.116553247405751,7.451535892313742,6.9846630232997935,2508.0179348542792,0.0826855444696782,13.248751193199933,3433.0728603455095,9.088501649050173,307.60833443228273,55.796716339179746,19040.43795331663,0.17997651385128996,0.004287791720477592,0.09073646612498014,22.670600813427242,0.0006286240326447377,2495.7447817490524,0.10431909965879496,9.863282129216413,300.70801060817655,2.3275263848291528,740.6672313968573,0.009125283969597716,0.004517010673585952,4.443610375501319,16701.44331597294,0.6758662615500675,0.7875815335923473,0.5553843435561487,0.839264905677997,247.8106262331084,0.003935597427789414,185.23687327279904,0.07312944069198542,16.098204685128277,226.754836162653,27797.50098697197,9905035.42360837,79.05275874965247,0.007992562226928786,653.5621792341097,0.2580190206214409,0.5222155777715644,115.40286184495777,0.004700933187917571,6.7594876313441725,0.08350916523803244,27654.1067441552,5.712903199225213,0.0002726204435642458,441.9901307158641,0.03858830533509846,0.09978711960805718,Person5.nii,1
v3.0.1,1.23.4,2.3.1-g42ce2,1.5.0,3.10.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'correctMask': True}",{'Original': {}},80fd78c957b6a2de6f732af49e1a4fceaa7f6dd5,3D,"(0.46880000829696655, 0.46880000829696655, 5.999997615814209)","(512, 512, 24)",183.27358388900757,0.0,1738.0,5ea11aae7c876b30d5f7f781d15f54803bf605f2,"(0.46880000829696655, 0.46880000829696655, 5.999997615814209)","(512, 512, 24)","(158, 176, 3, 209, 264, 14)",81003,2,"(259.741935483871, 322.9450390726269, 12.381751293161981)","(-8.411822336983079, -18.779974107717237, 66.630581336819)",0.8768826082246648,0.6992729705451125,63.720419054812595,91.12381250077472,101.57298729798629,110.46273095373841,106.49605050257718,127.77692581654355,106409.92060558735,79.90488637705465,0.3524366589649979,30812.3244088158,0.28956251666630706,106813.80909875748,507.0,788.0,34612201235.0,4.231930778435481,142.0,9.036559939793717,1464.0,91.74072199961009,641.286088169574,626.0,21.0,1443.0,59.711554792214685,653.6782852490592,1.3675083465357112,45641038667.74154,0.06640672743984205,16047.453726315796,725.2759828760051,61170.73170564351,983.2608113075775,79.88435024726593,18.73470196225475,0.6151149567300045,2.724971128437213,2.8972171774073607,9.972752028602644,0.45633557577505235,0.3902022002683451,0.9949298987722273,0.9583225167472081,-0.17963522064882909,0.7579390930702061,0.3325650286342772,26.644165706759217,0.009689743441714986,7.644639360219868,0.6738758682064415,0.026009696980897293,53.28833141351841,5.045555772654347,24.654763052380137,7.616949863305307,8620.546411861289,0.10642255733567015,8.899463417875891,5379.144142809526,25.745423186194596,710.6702097453181,37.08547831561794,26026.669222127577,0.059068220646395275,0.0017200621681582138,0.12165483359635997,96.70745074835726,0.00023902876144616682,4380.017074398683,0.06462685594833227,27.52866992378381,714.0769065344743,2.135694526634289,1501.7510902083718,0.003596025958557184,0.0017397083705039886,5.0053419911184935,53261.596935827954,0.7525408192806737,0.8342672968427571,0.49371065560943717,0.876092156438047,627.3050849428723,0.0015345972340640702,433.45366556836905,0.044630731627715095,58.589246705446335,806.9429571663921,3909.2906713344314,2732341.101009061,5.832935911002426,0.0020410094983531425,2659.608319604613,0.2738476441108539,0.5404239003872994,472.0359546856309,0.00116655428028716,7.644791150678222,0.11989679394590323,3839.7266211601705,3.2572850255438177,0.00013298061633831713,2745.9233919079243,0.025530471619826873,0.28367444118593016,Person6.nii,1
v3.0.1,1.23.4,2.3.1-g42ce2,1.5.0,3.10.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'correctMask': True}",{'Original': {}},66a11c1f9c9a1878ab4b3b42e9095fffde4c3f83,3D,"(0.46875, 0.46875, 5.999987602233887)","(512, 512, 27)",106.84035435429325,0.0,1452.0,76464423a22473e2a253b5dec9910f896068e128,"(0.46875, 0.46875, 5.999987602233887)","(512, 512, 27)","(121, 280, 11, 90, 148, 9)",40740,1,"(165.60768286696123, 341.555792832597, 15.200613647520864)","(-38.4069998257702, 57.16875780603709, 19.26254043576003)",0.7516320633284439,0.5278050767535691,31.6391212350081,59.9447080532352,60.248481731461816,65.15625,74.22401297129184,76.08139420288737,53583.4525130078,45.05636459967437,0.6135477114229387,11202.705326688763,0.2090702409287498,53709.84995691106,431.0,725.0,14754162968.0,4.323523950719996,142.0,5.223905099435925,1194.0,95.82885626224133,586.8072164948453,589.0,0.0,1194.0,59.339959985439705,601.7925066910311,0.6168002406586429,19451248877.05188,0.06612837879687249,17811.511779046406,607.8851036370884,33462.572396858624,461.0241365506299,80.32767242207287,22.169171349609197,0.553389376444209,3.1040997767076486,3.087512511897083,10.918361664321225,0.4292387600103747,0.3605315533807682,0.9909127944652744,0.9432766944248718,-0.14786612053380563,0.6855154205446632,0.3199673263137953,24.358056371821338,0.009491080175128825,7.824646303240016,0.6133416249633649,0.030529324570163975,48.71611274364269,5.095324303867695,25.624210942920513,7.677983633937911,4133.716102110948,0.10146578552064181,9.76197964316984,2694.0701521845854,28.5450625769846,604.1963672066765,36.82189494354443,21990.075846833577,0.07572192102644124,0.0028880589863045166,0.14633050453135044,94.19446247336577,0.0005352833060935469,2131.0047102716812,0.06219146126191747,30.680701447496347,606.4838875185893,1.9321581654281028,1156.4989142797813,0.005518465690488244,0.003011184710304061,5.105254821180922,26391.43696956442,0.7503101588329706,0.8383879007590346,0.39293845281319306,0.8807498618400923,535.2168541816086,0.0027521358542961388,247.71687811145014,0.03978109492716399,54.2316425908722,656.2731652481131,5130.367432150313,3091975.8329853863,8.726596408902235,0.003647610019400998,1901.5742733258392,0.3053756661836902,0.5720292439716524,382.09721220273184,0.0020941441835536615,7.4137873675656465,0.15284732449680904,5087.563435846356,3.085033067952643,0.00020553078247236015,2287.848673699405,0.05727264343504761,0.22980776187379115,Person7.nii,1
v3.0.1,1.23.4,2.3.1-g42ce2,1.5.0,3.10.0,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'correctMask': True}",{'Original': {}},305371f3da103cdaf9b5d50f9b51b097ad02fdb4,3D,"(0.46880000829696655, 0.46880000829696655, 6.000001907348633)","(512, 512, 22)",193.7327107516202,0.0,3160.0,7831a8a50f2a23e82ac6a2a0e67f9eb2f79b3872,"(0.46880000829696655, 0.46880000829696655, 6.000001907348633)","(512, 512, 22)","(203, 244, 6, 179, 129, 8)",6109,6,"(250.8993288590604, 296.43133082337533, 8.74447536421673)","(-4.159807907727782, -16.39874287068288, 5.946692167585439)",0.5715026109442228,0.2971536137488618,24.79634856989264,83.44622923162287,78.31549678588628,64.04910599429007,71.60373428279976,93.49943854474759,7856.518652093498,47.6897378793226,0.416336429792209,4590.49805868757,0.5842916260962935,8055.578515698743,488.0,763.0,2372958165.0,4.099686751730524,144.0,3.652981007206122,1028.0,85.45138061935407,613.8178097888361,604.0,206.0,822.0,60.113769352649236,623.2466865639808,0.5376746657200454,3129080178.8551173,0.06846583996342326,11664.128699017021,320.4274641977462,7942.855111395806,128.94904506136757,47.745655827216446,15.298099772880551,0.4837824210184094,2.7893742864795703,2.935678234518691,6.561627715229405,0.4147502599059788,0.33777400140344216,0.9875665567876032,0.9288008821175731,-0.13714492778041942,0.7087496607034443,0.3205386805612755,17.670842632360486,0.008540622613745278,7.43692014845891,0.5627975564079459,0.018560892105934184,35.341685264720944,4.7522233485503955,15.760938900024254,6.978875586020998,893.1296447863807,0.14619899243515808,4.798973876685192,418.25781633655265,18.750978921931722,310.2273694549026,19.635783270584383,6584.2031429039125,0.073731011933542,0.00469151212561837,0.20155392670337732,60.646505544690676,0.0013212592050040666,371.81087470574937,0.06834962591036291,18.951253892173504,308.26814271935257,1.5757359558288435,493.8568408552483,0.007067653745421836,0.004800195415038879,4.605890094307186,4601.888384316704,0.8246195789590893,0.890313157132604,0.23046440202727053,0.9172363620636005,281.45609262620803,0.0044711763926216725,91.67494824016563,0.06326773515539381,22.677991675561213,299.3526570048309,127.18495514147688,44634.972394755,0.42444141383100986,0.006423505609213297,387.0814354727398,0.2671369464960247,0.5280463684136923,159.08025119364592,0.004086790091072602,6.723962863584197,0.2371910296284171,109.41020603438463,0.9019184704227228,0.0016894457704224228,777.0579797921632,0.05687812318803912,0.7716289999856772,Person8.nii,1
