original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,mutation
0.7646069831350971,0.4138888739009002,12.984507614515262,31.37196584227151,32.96202281904908,33.43441407038568,32.80897751732044,33.97012570417787,5655.480418022088,23.987224157676536,0.5676884439691385,2704.0854175378013,0.4781354045397811,5759.844040710633,401.0,802.9000000000001,1346521504.0,4.589119128523088,248.0,2.5436011629361195,1339.0,130.44476089803774,613.6460440214158,629.0,249.0,1090.0,99.89761657239993,632.8602117298257,0.0224244724822666,2306886930.5482206,0.0455769260032961,23950.580247586404,301.90658902434586,27870.899197870574,-125.84576327114868,100.07664786747809,35.1625368752471,0.4631707577109012,4.567868392666098,3.4612488587115,11.295616804281895,0.3063880671796484,0.2181050598942143,0.983526958428464,0.9128189024971634,-0.1390192771699807,0.7763762674544445,0.2210716591595797,16.89796446972159,0.0039419577376321,8.390112789179202,0.5193703284275779,0.0102468752885442,33.795928939443165,5.259137274882007,33.80979618568128,6.868650040356216,743.150505651398,0.2210441718177864,2.027440395702255,153.2296252230815,38.43432733695454,296.5612730517549,9.010113027959548,2857.5481856038077,0.0593614700586365,0.0082340039208482,0.3414909581360691,98.50380423262624,0.0033219305456191,142.7804658040247,0.0453277877294767,38.6653220808269,295.4720485762916,1.2515548194431545,373.7556325615402,0.0100604041927119,0.0083341769059848,4.9094553388109,2829.69569742609,0.8901314215877563,0.9368278954834576,0.0912259608997148,0.9521908901875492,280.59449620665106,0.0080045168229678,60.29978432782171,0.0433499527877941,42.17766880753906,286.8943206326384,15.00647016534867,4955.645578720345,0.088418740864412,0.0096212642907366,486.3040977713875,0.3496075469240744,0.6121065838777425,176.04694409789215,0.0063359914093179,6.70519757417464,0.4137418203450327,9.164744498498877,0.5532424231773592,0.0024791114144938,2080.874812872157,0.1363381639567122,1.83613674378945,1
0.7003384248748992,0.5745783954234861,20.20161572903146,35.15902423400745,38.81430184403863,30.10577803504642,39.34849348583396,40.59930912537488,11620.060973626256,24.623215652183184,0.6310962659324639,3931.220934873592,0.3383132794050031,11699.637260998485,815.0,1602.0,15059202893.0,5.429977444139407,373.0,3.97942508744974,2216.0,240.03032729521237,1147.1010613318306,1093.0,555.0,1661.0,158.56844539264114,1189.288899354378,1.1261322517506354,16548061546.71541,0.0280236060412491,98567.24121893558,810.4508447298517,912663.2290001084,10830.64243102679,516.0475353354209,169.78721486669806,0.5207480339150453,9.090141729193084,4.238237950145832,63.59451984876071,0.2632068615582052,0.1944421900664199,0.9671670859304964,0.8922465431607581,-0.1780043142324592,0.8102072416946721,0.1850875695074226,26.86975119478025,0.002005130196807,10.042334980174784,0.5670137463516967,0.0058158123917274,53.7395023895605,6.328638270215428,171.4586875505297,7.959632270938451,1991.2838358222973,0.1870276919153092,2.9504837166800444,298.36733352117966,157.79174564500877,753.5193951347798,12.341222879684418,7814.558561097023,0.0485256186152208,0.0042148470133604,0.282687473809523,256.6485054104848,0.0011617547449461,271.2368758565374,0.0276244056902146,160.3923206950662,763.9148267203826,1.3774063908806098,1002.2559446165976,0.0057935288447416,0.0042316496237321,5.814205246145891,8708.874854372158,0.8736353767967239,0.9205987963384412,0.1520785056275205,0.942343216257584,725.2256483008867,0.0040057523172876,82.10980392156863,0.0229999450760696,195.6530459242521,914.478711484594,32.74089635854342,18302.94481792717,0.1241827198013251,0.0042797876892828,1153.2005602240897,0.3230253670095489,0.5875312459367138,580.5883954542514,0.0022892121330574,7.885558420531052,0.3353057199211045,23.84646729279947,1.139757267809252,0.0006709027972576,11060.4131144254,0.3991997475594298,1.4035671356549126,1
0.8334990187269166,0.6284681652271683,30.6917061906713,48.83573725580415,66.9355066063147,49.85982099578676,74.26294206526234,74.26294206526234,40062.09598233367,40.70453908151828,0.6821273979952419,8300.566673678157,0.2071925212634528,40166.5079963044,1109.122367382049,1826.7897815704337,97673379871.0618,5.348629473063886,415.1794958114624,3.8495407441881166,2129.2776999473563,236.0727897917273,1514.2802145390642,1583.613219738006,11.86227130889892,2117.4154286384573,175.80643394169314,1541.3215208777715,-0.9254197005179412,95422449618.5504,0.0294454782840954,82627.46257649323,3945.554376956357,560306.1017004114,-6469.220001760477,377.49152777586266,93.222244296135,0.5919110141816342,6.14979983536963,3.9464253917620433,48.49583576837431,0.3120069149795095,0.2340275652955307,0.9885368306838878,0.9384540065843452,-0.1497779034637922,0.7713994089059647,0.2319674603775423,62.24284330506767,0.0024105684494081,9.67836466704468,0.6563557042453264,0.0098813854469563,124.48568661013532,6.117951133934996,117.6784430179994,7.994323405132264,6849.11611616481,0.1665884155315661,4.264417440450691,1210.6213941723015,132.2910170343282,3862.121175268765,15.0486938755655,66131.59366639101,0.0043735054148408,0.0004509764799044,0.2919659615516761,980.661865024157,0.000174789770284,1069.233645971177,0.0284869063736094,135.0469221361054,3819.4961669568047,1.355312188636734,5343.492498104866,0.0005763950588856,0.0004643653822964,5.813392267922854,32077.28142498332,0.8485703255887947,0.9121560688666784,0.1334999738842695,0.934558503173019,3539.888238469252,0.0004431300554214,316.5708806715392,0.0229083783683001,158.37648131321987,3333.236992546494,259.58998480353137,1296930.513206455,0.0540357879353216,0.000628458422821,5270.221506621318,0.3813750276156971,0.6408796443928235,2044.5368631677488,0.0004135111390068,7.686420114406673,0.3361142190008269,250.73829411909145,0.595403637319098,0.0002342197102046,15771.669270383174,0.1583878043615296,1.010810350165271,1
0.8977893564847389,0.8148875016849787,39.34497093480122,48.282702647231545,60.12020023721229,52.91231553018281,52.52410393467579,60.59948722194356,57753.65195210775,43.34769653900201,0.7409259986923686,9752.042631215789,0.1688558610856794,57824.891845703125,375.0,577.0,19829019327.0,3.710357636836765,64.0,6.94377613223508,1122.0,66.88168085506103,481.62682111883646,491.0,34.0,1088.0,30.444142411572336,493.5400607854724,-0.5932571036927337,14085090754.859983,0.1249661631753026,11617.39677909207,366.21032113672186,28124.64486494909,-418.2656599361633,62.03185263116839,14.944495792758287,0.6178904091793935,2.2623370389152075,2.664712433699717,8.751083273623799,0.52043279372114,0.4687507137376085,0.9928016706478734,0.9548541812845506,-0.1873162160619997,0.7233623351963534,0.371535239712934,18.82653007582386,0.0319375169437114,6.603834583929948,0.6619733011211125,0.0857758991599349,37.65306015164768,4.5129931039319136,19.24408710598167,7.341901833692189,5995.294843131956,0.0736468422859734,18.24398513340531,10172.99547944869,18.65900963613772,371.60782988968873,71.19094415645039,26599.57348352701,0.2543896421195324,0.0047627625103121,0.0786582799223054,30.809098306106524,0.0004438086268394,6518.005662629379,0.1041603192142202,21.6001084259289,372.0607179796633,2.9814521205868325,1104.6768657489922,0.0129426794406718,0.0050110177369043,4.893706128595524,42587.47245356215,0.6528254210757957,0.7585974573788742,0.90799511600989,0.8203190597085654,305.271600396717,0.0042518225279804,266.73326606121765,0.0448592778441334,45.66324957468432,400.1676757484023,109431.27211570804,40874771.68499832,298.01199899841555,0.0060151861692296,1401.9212916246215,0.2357755283593376,0.4965099788501351,204.64563648941825,0.0028132007781553,7.675965414859314,0.0730412991671375,109243.831793802,8.224631394926186,9.397180694256966e-05,1407.9413788042982,0.0312266086131356,0.1322571858717882,1
0.4602899912697265,0.4049664529225178,5.120320139245855,12.643813091909433,13.17354898340334,12.001463161996275,9.470362470214368,14.065837238468976,277.53282585961904,5.819820617691047,0.7295628531801355,282.0315211888979,1.0162095972443792,286.8214892653722,285.0,330.0,58940834.0,1.907521740560596,22.5,11.595926663518908,486.0,17.45619670830855,308.4065040650407,304.0,249.0,237.0,9.683052749719415,309.57834948772614,2.168684865399073,27488614.2868668,0.3488954987110847,724.1827219247801,13.911920785352,51.35552654438194,5.759491894534266,2.5459806979691915,1.5236073278800817,0.246022932255489,0.8087703023497302,1.569321398900302,0.7751087418348228,0.6832787044951301,0.6610743413982545,0.9882048765731816,0.9367676259272896,-0.1484476129033349,0.5490957248617664,0.4386045294766673,3.69465910742418,0.153409855359707,3.363895216535958,0.4363549290835377,0.2498587190649003,7.38931821484836,2.448854987216964,1.017397006462318,5.145294710110361,59.39674796747968,0.0965800779959019,10.539826822658467,214.5707317073171,1.2396483574591843,15.990243902439024,59.49430894308943,809.2520325203252,4.951006306406312,0.0848781285769152,0.0639051908854907,1.9023057335965228,0.0049293847531557,155.4629199721358,0.3159022871693737,1.5736230078222977,17.01885673220742,4.415459137691938,64.76993143861979,0.3686476965197864,0.0855737553057868,2.955717657524311,371.88428906692747,0.6856643590776714,0.7693558474046279,1.3644764446742932,0.8044230063958396,14.191312318790036,0.0690272423421019,4.705882352941177,0.1384083044982699,5.634083044982699,32.73529411764706,3363.794117647059,45515.64705882353,270.6967121276503,0.0921858588093945,9.294117647058824,0.273356401384083,0.5230544023450969,22.33179495205481,0.0313874280949949,4.432619826353555,0.0552845528455284,3036.609861591696,1.2742558343210493,0.0130809474034304,27.14344444509792,0.0100709422665129,1.273142504605944,1
0.5625112004221628,0.4033771093581088,20.58002759096333,51.019324382863935,55.45492806167949,38.89165883206203,46.77021621716111,58.668818773911305,15981.874200017504,28.698941403332512,0.5718850740058462,5365.297827085323,0.335711429081293,16103.386151582004,2239.0,3707.0,62229429092.0,6.5814400625686575,816.0,8.314198357064624,7746.0,489.3573613399234,2950.407690049897,2887.0,87.0,7659.0,333.9201378993806,3022.016586955548,1.3693921575383454,147065530769.1469,0.0124889630966615,427678.71432888776,13879.03923855581,19042793.85284859,69978.44253337136,1830.8501962742205,491.5162146355472,0.5651781681846731,14.922631664940896,5.25964189157176,255.14055071986635,0.1537577865689584,0.0812865822771798,0.9950770765577122,0.9557917799577036,-0.1989530489054391,0.9589512380925072,0.086358130766643,116.37911810295662,0.0003739033194009,11.725174516592254,0.8211289296086461,0.0015940334188131,232.7582362059128,7.313421749761304,580.591602727442,7.8921070577336305,3095.599647783974,0.4542999189586108,0.6287881378907995,85.0997945406516,684.3643792985125,14033.735250953918,3.000587026709715,40965.04989727033,0.0004012773850355,0.0002328313280586,0.6855967468437332,9769.777603464288,0.0002063243529446,83.04589772840784,0.0124457884265805,689.364702536257,14044.727579035183,1.066013052299274,14936.099316198124,0.0002415721271386,0.0002360125312766,6.715451524389108,6407.788866980578,0.9600129411938289,0.9792282856562282,0.0225759341634929,0.9844749089139192,13834.432905152962,0.0002347080906482,61.7759752800309,0.011930470312868,755.5966614032898,14186.741405948242,2.3711857860177674,32685.449980687525,0.0003946200283795,0.0002798294423906,3374.872537659328,0.6517714441211525,0.8347824502996913,11941.364663773276,0.0002658327624618,7.581017453160779,0.7599060757264455,0.6394558432062678,0.0260301859766701,0.0013705906142264,211362.54489409213,0.3647264663457797,33.79586630120527,1
0.8358994591709452,0.7938778448646434,52.49217825125125,66.12122833608134,81.63490598416136,83.55164730521285,84.03230881582994,85.84610100045053,113204.46846637198,55.27069900584897,0.5472840926373935,20678.24512691485,0.1826627995082848,113417.52638588929,875.0,1466.0,62767361840.0,5.117727504733853,314.0,2.8301113566581377,1756.0,184.28314355241093,1213.867126581971,1259.0,325.0,1431.0,132.17273010147468,1234.7877944491795,-0.643307945253485,172927804252.45612,0.0337872044797788,51227.49632429867,1418.2114949429815,160044.60590758867,-2292.145645670082,226.9969248318272,58.18101873953675,0.577090308194495,5.431448356159853,3.813863927246592,24.77146263708859,0.2978987247338161,0.2128429789048411,0.9839306753509044,0.9202284006734692,-0.1133803502260733,0.6885252925003594,0.216754527506982,37.09128518681448,0.002366861553578,9.436553268492512,0.595793558473885,0.0067844746507045,74.18257037362895,5.847146062392601,71.2944858928411,7.601047269832397,7989.113731872616,0.194065968661127,3.044624819854439,1390.917846819054,82.03082161287881,1383.2655282143464,11.454441664439964,18259.481040639348,0.009322353139833,0.0011037874587659,0.3290386499134639,405.6958295255017,0.0004551550022711,1265.616637678566,0.0331656674867167,83.07588620779947,1369.9189017623305,1.2705599952422484,1789.8561413650357,0.0013562662471748,0.0011234232079173,5.517069117536577,33339.22967863654,0.8697693833911179,0.9269242914881411,0.0968438598373152,0.945204562140352,1285.5009463935023,0.0010759080543216,450.0398111522266,0.0287125054965054,92.16369414272742,1213.947811662626,83.89964272042873,155247.47084343497,0.0493197838291002,0.0013894779849239,6132.657904810514,0.391263104811185,0.6490982345466307,769.7601457129139,0.0009670415795449,7.3049292157291745,0.3807418563412442,77.00139551037081,1.892575306125836,0.0002165906374603,5359.824073814222,0.1988124780151716,0.2806104867202647,1
0.7388427194798743,0.662873583459993,21.919456873636427,33.06732598880123,39.169903602378646,37.393556600213024,30.47668870476861,40.4184126436118,11951.765340104852,24.43155305949342,0.7460547903458811,3388.452793780495,0.2835106528079448,12022.188546511405,439.0,821.0,3156900998.0,4.368313679455081,255.0,1.7950355727834553,1041.0,128.352017292116,641.5327486982735,649.0,279.0,762.0,105.0629251033882,657.7010749789763,-0.1737133366783223,5200446563.527819,0.0527767098671661,21006.436376138823,263.05369528166653,21514.768965556224,-332.7417085284051,105.003120596019,32.85813234562347,0.5319696399142155,4.000193491857967,3.2512430353094457,13.263018441700556,0.3825422383617579,0.3118026362862997,0.9695607787520708,0.8967142604535235,-0.1625303788130956,0.7290446155454237,0.2904406982553958,15.651742621797164,0.006561402721534,7.914486829731034,0.6099793500379331,0.0206444800552377,31.303485243594327,5.172944712485109,34.46531323541059,7.361635656314934,954.929021649767,0.1308480435255915,6.051399148987686,385.1644286105782,33.71808176234066,264.34338174842424,24.35872841874486,6938.976157851466,0.190222208550141,0.0089729760581265,0.173286382917716,43.11843413662564,0.0019120218036231,329.5936879191802,0.0516378146624066,33.45600948307371,262.24117284988426,1.6283278717717933,438.7459888592341,0.0141801025163587,0.009113022325923,4.95884375384686,5184.605622045367,0.793742089991452,0.8738959040411491,0.2428110337313334,0.9033813103602444,235.7128704000914,0.0083249628625119,67.80869565217391,0.0491367359798361,31.090577609745846,241.38260869565215,530.4173913043478,203612.00869565216,2.4053639926606136,0.011131096081324,379.01159420289855,0.2746460827557236,0.5378469588325412,131.5759437428017,0.0066152846358792,6.950413085995372,0.1890929021649767,502.4501554295316,2.1763333050309277,0.0009517327667195,1081.2157292440454,0.2236944984543299,0.3126699747952703,1
0.6479419131123876,0.5401463084794551,15.560150315562616,28.80728808341835,27.37783055515663,34.32797746617073,29.14211125293219,34.42660095390658,5832.309276611387,18.66544935234977,0.7060156036484787,2219.3724406629185,0.3805306501085261,5867.481878279117,4795.9,8718.0,442173236984.0,7.776071726227723,2175.0,2.677241818108155,10531.0,1234.8560281683872,7063.4297169811325,7392.5,2491.0,8040.0,902.1957481381578,7221.015884143768,-0.6394087237213404,305948520644.2969,0.0053729919455322,2251031.032324448,38838.99592600279,237371119.49330187,-547982.6940857549,8161.665855523704,4314.435346707705,0.2847772758732413,46.96867824830255,6.579897401265662,1557.528937012577,0.0871778502477597,0.0422234029645758,0.9639141930604184,0.885139155243758,-0.311415544728582,0.9949950110729732,0.0439821080291902,194.55604267298972,0.0001598923679343,12.872360166715175,0.8815267166685797,0.000642417129601,389.1120853459794,8.298703603052191,3119.025300557865,8.722601720333317,4950.633726415094,0.5838011469829121,0.3810007453720185,45.56297169811321,3601.3369169967077,37478.08349056604,2.157311320754717,88520.41886792453,0.0002869525959259,0.0002298236569182,0.7909606089291064,28462.722286470365,0.0002180419722503,44.7942702047193,0.0053505170514209,3611.003726026613,37396.36092780185,1.0411347364555186,39190.72898319308,0.0002343120139314,0.0002321653050339,7.853258424087857,8171.589192447885,0.975683696988981,0.9872006531204646,0.0142886498956217,0.9905228433149266,36982.088191294,0.0002316631636819,36.64953336119237,0.0051051028501451,3721.1574745342,36397.2466917398,1.678228165482658,66439.0672795654,0.0002950857103178,0.0002616558807581,5445.098620977852,0.7584759187878328,0.8933520209170172,31859.246660167017,0.0002552333771987,8.452818543639196,0.8465801886792453,0.2829403624402409,0.0208236561469526,0.0007492051193049,1294545.3902741978,2.521605844333152,26.32572144830392,1
0.8527284678681796,0.5767154294599759,25.79975544493742,44.73567747111564,45.91585382023075,48.609615127278566,48.9463171504006,55.29733886104314,24050.196295471826,38.14738570898948,0.5558674990436374,7248.674406313692,0.3013977232143621,24108.96276223513,340.0,575.0,8108049569.0,3.907592878708052,111.0,4.028563780363655,897.0,72.72658722466821,451.2360243556769,441.0,150.0,747.0,47.35450293723853,461.3009098704154,0.7909731959398093,5130351822.302703,0.0821034610564278,9184.5797709561,168.21144757500858,7693.163975626304,211.86607688452472,42.95110752064242,12.191639713285136,0.5489110173719381,2.390351778432025,2.727352597532121,5.405951211346201,0.4703811270913456,0.4052331529920762,0.9873253204825252,0.931335827184158,-0.1553486604484255,0.6448183434862984,0.3424554130044353,12.669650618228513,0.0132624010069814,7.124804749860706,0.5579689669660532,0.0370599905281491,25.33930123645702,4.674031455663324,13.785686808481882,7.45469525773001,3655.378142879639,0.09593664749566,12.335139481956167,3128.306073172012,14.76703056156564,172.7309327594352,47.63623956747677,7741.73193008241,0.3739516963114889,0.0085996121639374,0.097849127947742,19.758769001740625,0.0008744945084137,2424.6795993922783,0.0784052101465834,15.73518812747303,174.74555844379532,2.31992590495953,393.908556656035,0.0193165439283485,0.0087157293117452,4.782985545424174,23147.903094128847,0.7198820280055128,0.8099433504399124,0.5939715509659815,0.8616923361872086,151.89465716392405,0.0075630022777351,181.89845605700717,0.0540078551238144,26.4921261869432,215.61995249406172,15064.685866983373,2211053.527909739,109.10541719024084,0.0096086823216381,787.583135391924,0.2338429736911888,0.4942380371590995,112.9647882682034,0.0043535894105563,7.299424471971604,0.0883943100099732,14936.703134080151,9.541272096958274,0.0002322886676901,673.1346881657025,0.0569709950971292,0.0922169156176216,1
